League_ID,Week,Team,Player,Slot,Points,Projected_Points,Is_Starter
1409356,11,17,Mark Andrews,TE,4.2,9.34,1
1409356,11,17,George Pickens,BE,16.9,16.3,0
1409356,11,17,Tank Dell,BE,9.8,11.82,0
1409356,11,17,Kyler Murray,QB,0.0,0.0,1
1409356,11,17,Jaylen Warren,BE,10.8,10.16,0
1409356,11,17,Jakobi Meyers,BE,8.8,12.19,0
1409356,11,17,DeAndre Hopkins,BE,5.9,13.16,0
1409356,11,17,Nick Chubb,BE,5.0,14.32,0
1409356,11,17,Aaron Rodgers,BE,41.06,41.72,0
1409356,11,17,Jaguars D/ST,D/ST,-12.0,3.06,1
1409356,11,17,Jake Elliott,K,6.0,8.01,1
1409356,11,12,Bijan Robinson,RB,10.3,18.3,1
1409356,11,12,Kyren Williams,RB,8.6,18.22,1
1409356,11,12,Joe Burrow,QB,61.04,48.07,1
1409356,11,12,Keenan Allen,BE,8.1,10.88,0
1409356,11,12,Christian Kirk,BE,0.0,0.0,0
1409356,11,12,Jordan Addison,BE,15.1,8.41,0
1409356,11,12,Xavier Worthy,BE,16.8,9.81,0
1409356,11,12,T.J. Hockenson,TE,3.3,11.84,1
1409356,11,12,Zach Ertz,BE,18.7,8.83,0
1409356,11,12,Rico Dowdle,BE,5.4,11.61,0
1409356,11,12,Jameis Winston,BE,60.6,39.7,0
1409356,11,12,Khalil Shakir,WR,15.0,12.33,1
1409356,11,12,Chris Boswell,K,24.0,8.41,1
1409356,11,12,Marquez Valdes-Scantling,RB/WR/TE,16.7,7.47,1
1409356,11,12,Quentin Johnston,WR,12.8,11.09,1
1409356,11,12,Titans D/ST,D/ST,4.0,6.69,1
1409356,11,3,CeeDee Lamb,BE,18.6,15.84,0
1409356,11,3,Derrick Henry,RB,10.5,17.32,1
1409356,11,3,Patrick Mahomes,QB,40.84,45.8,1
1409356,11,3,Kenneth Walker III,RB/WR/TE,13.9,15.39,1
1409356,11,3,Cooper Kupp,WR,28.6,15.65,1
1409356,11,3,Tee Higgins,WR,29.8,14.78,1
1409356,11,3,Terry McLaurin,BE,2.0,12.63,0
1409356,11,3,Ka'imi Fairbairn,K,10.0,8.02,1
1409356,11,3,Jordan Mason,BE,1.3,2.07,0
1409356,11,3,Geno Smith,BE,44.74,43.04,0
1409356,11,3,Chase Brown,RB,19.3,16.03,1
1409356,11,3,Tucker Kraft,BE,0.0,8.65,0
1409356,11,3,Texans D/ST,D/ST,17.0,6.86,1
1409356,11,3,Tank Bigsby,BE,0.0,0.0,0
1409356,11,3,Jauan Jennings,BE,25.1,12.01,0
1409356,11,3,Evan Engram,TE,7.8,12.5,1
1409356,11,15,Tyreek Hill,RB/WR/TE,19.1,14.05,1
1409356,11,15,Marvin Harrison Jr.,BE,0.0,0.0,0
1409356,11,15,Keon Coleman,BE,0.0,0.0,0
1409356,11,15,Josh Jacobs,RB,23.4,14.57,1
1409356,11,15,C.J. Stroud,QB,34.88,39.78,1
1409356,11,15,Trey McBride,BE,0.0,0.0,0
1409356,11,15,49ers D/ST,D/ST,8.0,7.06,1
1409356,11,15,Tony Pollard,RB,4.9,12.86,1
1409356,11,15,Jake Ferguson,TE,2.1,9.33,1
1409356,11,15,Brian Thomas Jr.,WR,13.6,11.06,1
1409356,11,15,Justin Tucker,K,4.0,8.75,1
1409356,11,15,Jared Goff,BE,59.58,36.91,0
1409356,11,15,Chuba Hubbard,BE,0.0,0.0,0
1409356,11,15,Xavier Legette,BE,0.0,0.0,0
1409356,11,15,Darnell Mooney,WR,4.7,13.87,1
1409356,11,2,Breece Hall,RB,31.1,16.91,1
1409356,11,2,Jahmyr Gibbs,RB,19.3,17.17,1
1409356,11,2,Michael Pittman Jr.,BE,9.6,8.64,0
1409356,11,2,DK Metcalf,WR,14.0,14.28,1
1409356,11,2,Josh Allen,QB,50.98,45.5,1
1409356,11,2,Jaylen Waddle,BE,5.7,10.46,0
1409356,11,2,Dalton Kincaid,TE,0.0,0.0,1
1409356,11,2,Diontae Johnson,BE,0.0,5.77,0
1409356,11,2,Jaxon Smith-Njigba,WR,21.8,12.68,1
1409356,11,2,Jayden Reed,RB/WR/TE,9.8,11.88,1
1409356,11,2,Devin Singletary,BE,0.0,0.0,0
1409356,11,2,Tyler Lockett,BE,3.9,8.59,0
1409356,11,2,Steelers D/ST,BE,9.0,2.3,0
1409356,11,2,Jake Moody,BE,5.0,7.86,0
1409356,11,2,Jake Bates,K,12.0,8.79,1
1409356,11,2,Commanders D/ST,D/ST,-1.0,4.1,1
1409356,12,16,Ja'Marr Chase,WR,0.0,0.0,1
1409356,12,16,Dak Prescott,QB,0.0,0.0,1
1409356,12,16,Rachaad White,BE,11.7,13.87,0
1409356,12,16,Malik Nabers,BE,12.4,15.82,0
1409356,12,16,Brian Robinson Jr.,BE,3.4,16.11,0
1409356,12,16,DeVonta Smith,BE,0.0,0.0,0
1409356,12,16,Aaron Jones,BE,19.9,14.51,0
1409356,12,16,Brandon Aubrey,K,10.0,7.4,1
1409356,12,16,David Njoku,TE,3.9,10.76,1
1409356,12,16,Jayden Daniels,BE,59.4,45.13,0
1409356,12,16,Lions D/ST,D/ST,6.0,6.02,1
1409356,12,16,Peyton Hendershot,BE,0.0,1.17,0
1409356,12,16,KaVontae Turpin,RB/WR/TE,7.8,3.78,1
1409356,12,16,Austin Ekeler,RB,4.4,10.13,1
1409356,12,16,Tyrone Tracy Jr.,RB,9.0,14.02,1
1409356,12,16,Jalen Tolbert,WR,10.2,7.0,1
1409356,12,10,Saquon Barkley,RB,46.2,18.28,1
1409356,12,10,Davante Adams,BE,0.0,0.0,0
1409356,12,10,Travis Kelce,TE,12.2,15.01,1
1409356,12,10,Jalen Hurts,QB,31.06,40.25,1
1409356,12,10,Calvin Ridley,RB/WR/TE,14.3,11.72,1
1409356,12,10,Zay Flowers,WR,11.2,13.99,1
1409356,12,10,James Conner,BE,9.9,17.56,0
1409356,12,10,Courtland Sutton,WR,29.7,13.3,1
1409356,12,10,Christian Watson,BE,0.4,10.45,0
1409356,12,10,Matthew Stafford,BE,48.22,38.06,0
1409356,12,10,Dallas Goedert,BE,5.9,10.74,0
1409356,12,10,J.K. Dobbins,RB,8.9,14.16,1
1409356,12,10,Dolphins D/ST,D/ST,13.0,5.81,1
1409356,12,10,Evan McPherson,K,0.0,0.0,1
1409356,12,10,Wan'Dale Robinson,BE,9.7,10.21,0
1409356,12,10,Trey Sermon,BE,0.0,1.22,0
1409356,12,3,CeeDee Lamb,WR,16.8,16.18,1
1409356,12,3,Derrick Henry,RB,14.0,18.21,1
1409356,12,3,Patrick Mahomes,BE,60.76,42.74,0
1409356,12,3,Kenneth Walker III,RB,13.3,16.94,1
1409356,12,3,Cooper Kupp,WR,20.0,15.21,1
1409356,12,3,Tee Higgins,BE,0.0,0.0,0
1409356,12,3,Terry McLaurin,RB/WR/TE,21.2,13.16,1
1409356,12,3,Ka'imi Fairbairn,K,10.0,7.91,1
1409356,12,3,Geno Smith,QB,39.36,44.98,1
1409356,12,3,Chase Brown,BE,0.0,0.0,0
1409356,12,3,Texans D/ST,D/ST,18.0,7.69,1
1409356,12,3,Jauan Jennings,BE,9.0,10.75,0
1409356,12,3,Evan Engram,BE,0.0,0.0,0
1409356,12,3,Jonnu Smith,TE,23.7,10.35,1
1409356,12,3,Jonathon Brooks,BE,0.7,5.3,0
1409356,12,3,Audric Estime,BE,1.5,6.96,0
1409356,12,1,A.J. Brown,WR,22.9,16.3,1
1409356,12,1,Jonathan Taylor,RB,3.5,14.91,1
1409356,12,1,Deebo Samuel Sr.,BE,3.1,12.11,0
1409356,12,1,Lamar Jackson,QB,39.58,43.9,1
1409356,12,1,George Kittle,TE,20.2,11.52,1
1409356,12,1,Romeo Doubs,BE,8.4,9.36,0
1409356,12,1,Javonte Williams,RB/WR/TE,2.4,10.93,1
1409356,12,1,Chase McLaughlin,BE,6.0,8.47,0
1409356,12,1,Kareem Hunt,RB,11.7,17.71,1
1409356,12,1,Josh Downs,BE,5.7,10.62,0
1409356,12,1,Cade Otton,BE,4.0,11.67,0
1409356,12,1,Vikings D/ST,D/ST,6.0,6.12,1
1409356,12,1,Cameron Dicker,K,16.0,8.39,1
1409356,12,1,Bo Nix,BE,45.42,40.83,0
1409356,12,1,DJ Moore,WR,26.9,11.06,1
1409356,12,1,Jameson Williams,BE,11.8,11.02,0
1409356,12,14,Christian McCaffrey,RB,7.8,20.39,1
1409356,12,14,Mike Evans,WR,11.8,16.05,1
1409356,12,14,Travis Etienne Jr.,BE,0.0,0.0,0
1409356,12,14,Joe Mixon,RB/WR/TE,9.5,18.72,1
1409356,12,14,Amari Cooper,BE,0.0,0.0,0
1409356,12,14,Kyle Pitts,BE,0.0,0.0,0
1409356,12,14,Rome Odunze,BE,8.9,10.49,0
1409356,12,14,Brock Purdy,BE,0.0,0.0,0
1409356,12,14,Raheem Mostert,BE,1.2,5.4,0
1409356,12,14,Baker Mayfield,QB,42.66,43.68,1
1409356,12,14,Brock Bowers,TE,7.8,13.71,1
1409356,12,14,Bucky Irving,RB,27.2,13.88,1
1409356,12,14,Ezekiel Elliott,BE,0.6,4.73,0
1409356,12,14,Ladd McConkey,WR,14.3,13.63,1
1409356,12,14,Chiefs D/ST,D/ST,2.0,6.61,1
1409356,12,14,Wil Lutz,K,22.0,7.79,1
1409356,12,15,Tyreek Hill,RB/WR/TE,9.8,14.95,1
1409356,12,15,Marvin Harrison Jr.,BE,7.7,12.16,0
1409356,12,15,Keon Coleman,BE,0.0,0.0,0
1409356,12,15,Josh Jacobs,RB,28.6,16.15,1
1409356,12,15,C.J. Stroud,QB,39.68,38.03,1
1409356,12,15,Trey McBride,BE,25.3,12.86,0
1409356,12,15,49ers D/ST,D/ST,-1.0,4.81,1
1409356,12,15,Tony Pollard,RB,21.9,14.11,1
1409356,12,15,Jake Ferguson,TE,0.0,0.0,1
1409356,12,15,Brian Thomas Jr.,WR,0.0,0.0,1
1409356,12,15,Justin Tucker,K,7.0,8.32,1
1409356,12,15,Jared Goff,BE,39.76,39.31,0
1409356,12,15,Chuba Hubbard,BE,15.0,14.33,0
1409356,12,15,Xavier Legette,BE,9.6,8.78,0
1409356,12,15,Darnell Mooney,WR,0.0,0.0,1
1409356,12,12,Bijan Robinson,BE,0.0,0.0,0
1409356,12,12,Kyren Williams,RB,11.2,14.25,1
1409356,12,12,Joe Burrow,BE,0.0,0.0,0
1409356,12,12,Keenan Allen,BE,23.6,10.41,0
1409356,12,12,Jordan Addison,RB/WR/TE,30.2,10.68,1
1409356,12,12,Xavier Worthy,WR,9.1,10.83,1
1409356,12,12,T.J. Hockenson,TE,18.4,11.33,1
1409356,12,12,Zach Ertz,BE,15.8,10.09,0
1409356,12,12,Rico Dowdle,RB,10.8,12.17,1
1409356,12,12,Jameis Winston,BE,32.46,36.18,0
1409356,12,12,Khalil Shakir,BE,0.0,0.0,0
1409356,12,12,Chris Boswell,K,7.0,8.05,1
1409356,12,12,Marquez Valdes-Scantling,BE,0.0,0.0,0
1409356,12,12,Quentin Johnston,WR,0.0,11.54,1
1409356,12,12,Titans D/ST,D/ST,12.0,5.49,1
1409356,12,12,Tua Tagovailoa,QB,60.48,42.02,1
1409356,12,4,Amon-Ra St. Brown,WR,12.2,17.47,1
1409356,12,4,Garrett Wilson,BE,0.0,0.0,0
1409356,12,4,Drake London,WR,0.0,0.0,1
1409356,12,4,James Cook,RB,0.0,0.0,1
1409356,12,4,Sam LaPorta,BE,4.9,10.42,0
1409356,12,4,Rhamondre Stevenson,BE,3.3,14.74,0
1409356,12,4,D'Andre Swift,RB,9.5,14.0,1
1409356,12,4,Najee Harris,BE,7.4,14.33,0
1409356,12,4,David Montgomery,RB/WR/TE,16.3,16.01,1
1409356,12,4,Jordan Love,BE,29.72,36.67,0
1409356,12,4,Rashid Shaheed,BE,0.0,0.0,0
1409356,12,4,Broncos D/ST,D/ST,8.0,7.67,1
1409356,12,4,Tyler Bass,K,0.0,0.0,1
1409356,12,4,Sam Darnold,QB,47.1,41.09,1
1409356,12,4,Kirk Cousins,BE,0.0,0.0,0
1409356,12,4,Hunter Henry,TE,9.4,11.0,1
1409356,12,17,Justin Jefferson,WR,4.7,17.97,1
1409356,12,17,Puka Nacua,WR,20.7,15.57,1
1409356,12,17,Nico Collins,RB/WR/TE,20.2,15.26,1
1409356,12,17,Alvin Kamara,RB,0.0,0.0,1
1409356,12,17,De'Von Achane,RB,20.6,19.21,1
1409356,12,17,Mark Andrews,TE,15.6,7.9,1
1409356,12,17,George Pickens,BE,8.8,14.66,0
1409356,12,17,Tank Dell,BE,10.2,10.95,0
1409356,12,17,Kyler Murray,QB,39.3,40.92,1
1409356,12,17,Jaylen Warren,BE,15.4,10.94,0
1409356,12,17,Jakobi Meyers,BE,22.1,11.75,0
1409356,12,17,DeAndre Hopkins,BE,14.5,10.61,0
1409356,12,17,Nick Chubb,BE,19.0,11.16,0
1409356,12,17,Aaron Rodgers,BE,0.0,0.0,0
1409356,12,17,Jaguars D/ST,D/ST,0.0,0.0,1
1409356,12,17,Jake Elliott,K,13.0,7.81,1
1409356,12,2,Breece Hall,BE,0.0,0.0,0
1409356,12,2,Jahmyr Gibbs,RB,24.9,17.06,1
1409356,12,2,Michael Pittman Jr.,BE,15.6,9.88,0
1409356,12,2,DK Metcalf,WR,9.9,15.16,1
1409356,12,2,Josh Allen,BE,0.0,0.0,0
1409356,12,2,Jaylen Waddle,BE,28.4,10.49,0
1409356,12,2,Dalton Kincaid,BE,0.0,0.0,0
1409356,12,2,Diontae Johnson,BE,0.0,3.93,0
1409356,12,2,Jaxon Smith-Njigba,WR,19.7,13.7,1
1409356,12,2,Jayden Reed,RB/WR/TE,5.6,11.86,1
1409356,12,2,Devin Singletary,RB,9.0,7.09,1
1409356,12,2,Tyler Lockett,BE,4.0,8.93,0
1409356,12,2,Steelers D/ST,D/ST,7.0,6.49,1
1409356,12,2,Jake Bates,K,8.0,8.71,1
1409356,12,2,Will Dissly,TE,8.7,9.8,1
1409356,12,2,Justin Herbert,QB,42.62,43.57,1
1409356,13,3,CeeDee Lamb,WR,5.9,17.18,1
1409356,13,3,Derrick Henry,RB,14.1,16.47,1
1409356,13,3,Patrick Mahomes,QB,48.64,42.98,1
1409356,13,3,Kenneth Walker III,RB,6.6,16.35,1
1409356,13,3,Cooper Kupp,WR,4.7,17.17,1
1409356,13,3,Tee Higgins,RB/WR/TE,17.9,17.11,1
1409356,13,3,Terry McLaurin,BE,27.3,12.7,0
1409356,13,3,Ka'imi Fairbairn,K,13.0,7.97,1
1409356,13,3,Geno Smith,BE,35.44,43.53,0
1409356,13,3,Chase Brown,BE,19.0,16.45,0
1409356,13,3,Texans D/ST,D/ST,1.0,6.69,1
1409356,13,3,Jauan Jennings,BE,8.6,13.84,0
1409356,13,3,Jonnu Smith,TE,21.3,12.74,1
1409356,13,3,Jonathon Brooks,BE,7.1,5.17,0
1409356,13,3,Taysom Hill,BE,9.7,13.18,0
1409356,13,3,Gus Edwards,BE,4.3,11.72,0
1409356,13,15,Tyreek Hill,RB/WR/TE,20.3,14.41,1
1409356,13,15,Marvin Harrison Jr.,BE,17.0,11.9,0
1409356,13,15,Keon Coleman,BE,0.0,9.93,0
1409356,13,15,Josh Jacobs,RB,21.7,18.57,1
1409356,13,15,C.J. Stroud,QB,38.38,43.14,1
1409356,13,15,Trey McBride,TE,21.6,13.65,1
1409356,13,15,49ers D/ST,D/ST,-4.0,4.01,1
1409356,13,15,Tony Pollard,RB,8.8,14.53,1
1409356,13,15,Jake Ferguson,BE,0.0,0.0,0
1409356,13,15,Brian Thomas Jr.,WR,18.7,12.04,1
1409356,13,15,Justin Tucker,K,7.0,8.26,1
1409356,13,15,Jared Goff,BE,38.94,42.66,0
1409356,13,15,Chuba Hubbard,BE,2.3,18.03,0
1409356,13,15,Xavier Legette,BE,9.3,9.73,0
1409356,13,15,Darnell Mooney,WR,5.0,12.8,1
1409356,13,16,Ja'Marr Chase,WR,20.6,20.25,1
1409356,13,16,Dak Prescott,QB,0.0,0.0,1
1409356,13,16,Rachaad White,BE,8.8,13.11,0
1409356,13,16,Malik Nabers,BE,15.3,16.26,0
1409356,13,16,Brian Robinson Jr.,BE,17.9,15.21,0
1409356,13,16,DeVonta Smith,BE,0.0,0.0,0
1409356,13,16,Aaron Jones,BE,9.8,15.63,0
1409356,13,16,Brandon Aubrey,K,9.0,7.55,1
1409356,13,16,David Njoku,TE,26.2,11.98,1
1409356,13,16,Jayden Daniels,BE,54.64,43.38,0
1409356,13,16,Lions D/ST,D/ST,5.0,7.25,1
1409356,13,16,Peyton Hendershot,BE,0.0,0.0,0
1409356,13,16,KaVontae Turpin,RB/WR/TE,9.5,2.12,1
1409356,13,16,Austin Ekeler,RB,0.0,0.0,1
1409356,13,16,Tyrone Tracy Jr.,RB,14.5,15.52,1
1409356,13,16,Jalen Tolbert,WR,6.1,5.78,1
1409356,13,12,Bijan Robinson,BE,25.5,20.25,0
1409356,13,12,Kyren Williams,RB,18.3,18.3,1
1409356,13,12,Joe Burrow,BE,52.26,46.41,0
1409356,13,12,Keenan Allen,BE,24.3,12.17,0
1409356,13,12,Jordan Addison,RB/WR/TE,9.4,11.72,1
1409356,13,12,Xavier Worthy,WR,10.4,11.24,1
1409356,13,12,T.J. Hockenson,TE,5.8,11.97,1
1409356,13,12,Zach Ertz,BE,12.5,10.11,0
1409356,13,12,Rico Dowdle,RB,21.3,14.71,1
1409356,13,12,Jameis Winston,BE,70.98,38.86,0
1409356,13,12,Khalil Shakir,BE,7.0,12.63,0
1409356,13,12,Marquez Valdes-Scantling,WR,11.6,9.73,1
1409356,13,12,Quentin Johnston,BE,3.2,11.26,0
1409356,13,12,Tua Tagovailoa,QB,68.2,46.83,1
1409356,13,12,Buccaneers D/ST,D/ST,2.0,7.18,1
1409356,13,12,Zane Gonzalez,K,4.0,8.02,1
1409356,13,2,Breece Hall,RB,6.0,17.94,1
1409356,13,2,Jahmyr Gibbs,RB,10.4,18.51,1
1409356,13,2,Michael Pittman Jr.,BE,9.2,11.29,0
1409356,13,2,DK Metcalf,WR,10.6,14.77,1
1409356,13,2,Josh Allen,QB,41.42,43.86,1
1409356,13,2,Jaylen Waddle,RB/WR/TE,11.3,13.04,1
1409356,13,2,Dalton Kincaid,BE,0.0,0.0,0
1409356,13,2,Diontae Johnson,BE,0.0,2.63,0
1409356,13,2,Jaxon Smith-Njigba,WR,11.9,14.87,1
1409356,13,2,Jayden Reed,BE,19.7,12.2,0
1409356,13,2,Devin Singletary,BE,2.3,7.61,0
1409356,13,2,Tyler Lockett,BE,4.6,6.99,0
1409356,13,2,Steelers D/ST,D/ST,14.0,5.08,1
1409356,13,2,Jake Bates,K,11.0,8.78,1
1409356,13,2,Will Dissly,TE,0.0,9.57,1
1409356,13,2,Justin Herbert,BE,28.98,44.06,0
1409356,13,10,Saquon Barkley,RB,19.7,19.22,1
1409356,13,10,Davante Adams,BE,17.6,15.31,0
1409356,13,10,Travis Kelce,TE,13.8,13.66,1
1409356,13,10,Jalen Hurts,QB,30.62,42.27,1
1409356,13,10,Calvin Ridley,RB/WR/TE,6.5,13.83,1
1409356,13,10,Zay Flowers,WR,10.1,14.43,1
1409356,13,10,James Conner,BE,11.1,15.02,0
1409356,13,10,Courtland Sutton,WR,16.2,14.54,1
1409356,13,10,Christian Watson,BE,8.7,12.12,0
1409356,13,10,Matthew Stafford,BE,31.62,42.72,0
1409356,13,10,Dallas Goedert,BE,12.5,10.99,0
1409356,13,10,J.K. Dobbins,RB,0.0,0.0,1
1409356,13,10,Dolphins D/ST,D/ST,-2.0,4.44,1
1409356,13,10,Evan McPherson,K,8.0,7.67,1
1409356,13,10,Wan'Dale Robinson,BE,2.6,10.25,0
1409356,13,10,Trey Sermon,BE,0.0,1.13,0
1409356,13,1,A.J. Brown,WR,11.6,18.17,1
1409356,13,1,Jonathan Taylor,RB,17.3,17.09,1
1409356,13,1,Deebo Samuel Sr.,RB/WR/TE,4.0,13.11,1
1409356,13,1,Lamar Jackson,QB,51.38,42.43,1
1409356,13,1,George Kittle,TE,1.7,14.14,1
1409356,13,1,Javonte Williams,BE,7.4,11.65,0
1409356,13,1,Chase McLaughlin,K,15.0,8.88,1
1409356,13,1,Kareem Hunt,RB,3.5,10.4,1
1409356,13,1,Cade Otton,BE,6.0,11.03,0
1409356,13,1,Cameron Dicker,BE,12.0,8.61,0
1409356,13,1,Bo Nix,BE,30.16,42.91,0
1409356,13,1,DJ Moore,WR,23.7,12.88,1
1409356,13,1,Jameson Williams,BE,9.6,12.73,0
1409356,13,1,Jerry Jeudy,BE,40.5,12.58,0
1409356,13,1,Commanders D/ST,D/ST,8.0,8.03,1
1409356,13,1,Isiah Pacheco,BE,5.9,11.76,0
1409356,13,4,Amon-Ra St. Brown,WR,12.3,19.42,1
1409356,13,4,Garrett Wilson,BE,9.1,15.25,0
1409356,13,4,Drake London,WR,17.3,15.26,1
1409356,13,4,James Cook,RB,19.0,15.5,1
1409356,13,4,Sam LaPorta,BE,15.6,11.33,0
1409356,13,4,Rhamondre Stevenson,BE,12.4,13.74,0
1409356,13,4,D'Andre Swift,RB,9.4,14.68,1
1409356,13,4,Najee Harris,BE,24.9,12.33,0
1409356,13,4,David Montgomery,RB/WR/TE,15.4,16.27,1
1409356,13,4,Jordan Love,BE,39.96,37.5,0
1409356,13,4,Rashid Shaheed,BE,0.0,0.0,0
1409356,13,4,Broncos D/ST,D/ST,13.0,8.12,1
1409356,13,4,Tyler Bass,K,4.0,8.13,1
1409356,13,4,Sam Darnold,QB,45.6,42.36,1
1409356,13,4,Kirk Cousins,BE,27.1,39.44,0
1409356,13,4,Hunter Henry,TE,14.5,10.6,1
1409356,13,17,Justin Jefferson,WR,16.9,17.44,1
1409356,13,17,Puka Nacua,WR,17.3,18.51,1
1409356,13,17,Nico Collins,RB/WR/TE,19.9,18.29,1
1409356,13,17,Alvin Kamara,RB,15.9,21.93,1
1409356,13,17,De'Von Achane,RB,21.0,18.46,1
1409356,13,17,Mark Andrews,TE,18.9,8.79,1
1409356,13,17,George Pickens,BE,16.4,15.58,0
1409356,13,17,Tank Dell,BE,3.3,11.59,0
1409356,13,17,Kyler Murray,QB,47.2,40.15,1
1409356,13,17,Jaylen Warren,BE,10.4,10.46,0
1409356,13,17,Jakobi Meyers,BE,15.7,13.79,0
1409356,13,17,DeAndre Hopkins,BE,13.0,10.03,0
1409356,13,17,Nick Chubb,BE,12.5,10.43,0
1409356,13,17,Aaron Rodgers,BE,37.0,40.93,0
1409356,13,17,Jaguars D/ST,D/ST,2.0,4.07,1
1409356,13,17,Jake Elliott,K,6.0,8.01,1
1409356,13,14,Christian McCaffrey,RB,8.7,20.21,1
1409356,13,14,Mike Evans,WR,25.8,15.42,1
1409356,13,14,Travis Etienne Jr.,BE,8.8,11.75,0
1409356,13,14,Joe Mixon,RB/WR/TE,21.9,21.81,1
1409356,13,14,Amari Cooper,BE,4.2,10.04,0
1409356,13,14,Kyle Pitts,BE,0.0,8.6,0
1409356,13,14,Rome Odunze,BE,4.5,11.8,0
1409356,13,14,Brock Purdy,BE,15.16,45.94,0
1409356,13,14,Raheem Mostert,BE,5.4,3.41,0
1409356,13,14,Baker Mayfield,QB,35.2,44.02,1
1409356,13,14,Brock Bowers,TE,30.2,15.38,1
1409356,13,14,Bucky Irving,RB,27.5,14.51,1
1409356,13,14,Ezekiel Elliott,BE,0.4,4.59,0
1409356,13,14,Ladd McConkey,WR,20.7,13.2,1
1409356,13,14,Chiefs D/ST,D/ST,3.0,7.55,1
1409356,13,14,Wil Lutz,K,11.0,7.84,1
1409356,14,2,Breece Hall,RB,0.0,0.0,1
1409356,14,2,Jahmyr Gibbs,RB,19.3,16.63,1
1409356,14,2,Michael Pittman Jr.,BE,0.0,0.0,0
1409356,14,2,DK Metcalf,WR,8.9,14.9,1
1409356,14,2,Josh Allen,QB,74.88,45.07,1
1409356,14,2,Jaylen Waddle,BE,20.9,11.26,0
1409356,14,2,Dalton Kincaid,TE,0.0,0.0,1
1409356,14,2,Diontae Johnson,BE,0.0,0.0,0
1409356,14,2,Jaxon Smith-Njigba,WR,19.6,14.45,1
1409356,14,2,Jayden Reed,RB/WR/TE,0.0,12.92,1
1409356,14,2,Devin Singletary,BE,0.8,7.87,0
1409356,14,2,Tyler Lockett,BE,0.0,7.56,0
1409356,14,2,Steelers D/ST,D/ST,10.0,6.6,1
1409356,14,2,Jake Bates,K,11.0,8.7,1
1409356,14,2,Will Dissly,BE,3.9,8.97,0
1409356,14,2,Justin Herbert,BE,37.72,43.55,0
1409356,14,4,Amon-Ra St. Brown,WR,10.3,17.49,1
1409356,14,4,Garrett Wilson,BE,18.4,14.39,0
1409356,14,4,Drake London,WR,12.0,15.51,1
1409356,14,4,James Cook,RB,4.9,16.57,1
1409356,14,4,Sam LaPorta,BE,10.4,10.7,0
1409356,14,4,Rhamondre Stevenson,BE,0.0,0.0,0
1409356,14,4,D'Andre Swift,RB,5.0,15.57,1
1409356,14,4,Najee Harris,BE,11.3,14.91,0
1409356,14,4,David Montgomery,RB/WR/TE,19.4,15.39,1
1409356,14,4,Jordan Love,BE,27.54,35.72,0
1409356,14,4,Rashid Shaheed,BE,0.0,0.0,0
1409356,14,4,Broncos D/ST,D/ST,0.0,0.0,1
1409356,14,4,Tyler Bass,K,6.0,8.04,1
1409356,14,4,Sam Darnold,QB,61.58,44.86,1
1409356,14,4,Kirk Cousins,BE,34.76,37.16,0
1409356,14,4,Hunter Henry,TE,0.0,0.0,1
1409356,14,17,Justin Jefferson,WR,32.2,18.15,1
1409356,14,17,Puka Nacua,WR,41.8,19.03,1
1409356,14,17,Nico Collins,RB/WR/TE,0.0,0.0,1
1409356,14,17,Alvin Kamara,RB,12.9,22.91,1
1409356,14,17,De'Von Achane,RB,18.9,19.91,1
1409356,14,17,Mark Andrews,TE,0.0,0.0,1
1409356,14,17,George Pickens,BE,0.0,0.0,0
1409356,14,17,Tank Dell,BE,0.0,0.0,0
1409356,14,17,Kyler Murray,QB,44.96,40.59,1
1409356,14,17,Jaylen Warren,BE,9.2,10.73,0
1409356,14,17,Jakobi Meyers,BE,13.7,14.64,0
1409356,14,17,DeAndre Hopkins,BE,13.2,10.29,0
1409356,14,17,Nick Chubb,BE,4.8,10.09,0
1409356,14,17,Aaron Rodgers,BE,48.56,40.57,0
1409356,14,17,Jaguars D/ST,D/ST,8.0,5.36,1
1409356,14,17,Jake Elliott,K,1.0,8.37,1
1409356,14,1,A.J. Brown,WR,8.3,15.25,1
1409356,14,1,Jonathan Taylor,BE,0.0,0.0,0
1409356,14,1,Deebo Samuel Sr.,BE,5.5,13.27,0
1409356,14,1,Lamar Jackson,BE,0.0,0.0,0
1409356,14,1,George Kittle,TE,21.1,13.78,1
1409356,14,1,Chase McLaughlin,K,4.0,8.61,1
1409356,14,1,Kareem Hunt,BE,3.9,9.06,0
1409356,14,1,Cade Otton,BE,10.0,9.76,0
1409356,14,1,DJ Moore,BE,10.9,13.99,0
1409356,14,1,Jameson Williams,BE,13.0,12.45,0
1409356,14,1,Jerry Jeudy,WR,17.4,14.95,1
1409356,14,1,Isiah Pacheco,RB,8.1,11.28,1
1409356,14,1,Will Levis,QB,28.02,41.34,1
1409356,14,1,Eagles D/ST,D/ST,4.0,6.9,1
1409356,14,1,Tyrone Tracy Jr.,RB,19.3,14.52,1
1409356,14,1,Brandin Cooks,RB/WR/TE,7.3,9.04,1
1409356,14,14,Christian McCaffrey,BE,0.0,0.0,0
1409356,14,14,Mike Evans,WR,10.9,14.79,1
1409356,14,14,Travis Etienne Jr.,RB,11.0,13.67,1
1409356,14,14,Joe Mixon,BE,0.0,0.0,0
1409356,14,14,Amari Cooper,BE,15.5,10.97,0
